po_id,product_id,supplier_id,order_date,order_qty
850,8529,109,15-04-2023,1362
851,5517,174,27-07-2023,946
852,7139,111,14-12-2023,1733
853,9659,151,28-09-2023,433
854,10310,149,14-01-2023,1840
855,1566,115,17-05-2023,1375
856,4343,194,25-11-2023,882
857,7561,182,29-11-2023,1005
858,8901,174,22-05-2023,196
859,8698,83,14-06-2023,1002
860,8159,175,11-08-2023,346
861,3665,12,13-08-2023,1238
862,1326,29,14-11-2023,1629
863,1487,89,12-03-2023,1182
864,2635,72,30-11-2022,1705
865,10029,69,08-12-2023,1731
866,4153,97,20-06-2023,847
867,10003,81,06-11-2023,485
868,11780,95,10-07-2023,1333
869,5650,92,17-10-2022,1170
870,9842,54,22-11-2022,902
871,7976,88,27-08-2023,493
872,6509,91,04-11-2023,355
873,5459,85,12-09-2023,644
874,6854,152,19-08-2023,573
875,8915,58,13-05-2023,791
876,5530,15,18-07-2023,411
877,7570,189,18-10-2023,1124
878,2850,139,25-12-2022,1973
879,2349,159,01-11-2022,480
880,6109,191,06-08-2023,756
881,5131,192,18-07-2023,1378
882,11727,102,20-09-2023,856
883,10415,145,26-08-2023,1442
884,6054,51,20-06-2023,682
885,5290,55,09-02-2023,1239
886,2273,108,31-08-2023,1502
887,5484,31,14-03-2023,235
888,4663,159,25-11-2023,1007
889,508,62,23-11-2022,1338
890,7390,101,01-11-2023,463
891,10418,91,25-10-2022,1563
892,4681,76,06-05-2023,440
893,11259,3,15-10-2023,255
894,8322,15,04-09-2023,222
895,4736,134,09-05-2023,981
896,4613,199,24-09-2023,764
897,9400,137,23-05-2023,1854
898,7018,40,20-11-2022,622
899,4768,89,04-11-2023,1009
900,760,57,15-02-2023,678
901,3444,198,07-10-2023,74
902,2738,93,13-12-2022,149
903,8267,124,23-05-2023,1852
904,5896,29,18-06-2023,564
905,4400,94,21-12-2023,937
906,244,168,27-11-2022,1190
907,5346,111,22-06-2023,1746
908,1406,179,08-03-2023,301
909,5313,25,22-04-2023,1976
910,5889,119,09-07-2023,284
911,1668,71,28-03-2023,169
912,9729,21,09-03-2023,1207
913,10869,174,04-12-2022,1592
914,9726,158,19-10-2022,1200
915,8315,126,31-10-2023,836
916,5452,99,28-09-2023,1187
917,9095,180,27-03-2023,1657
918,10482,26,26-06-2023,676
919,9983,25,10-11-2023,91
920,7366,74,03-04-2023,987
921,10666,118,18-10-2022,1599
922,1059,185,09-12-2023,88
923,513,101,28-07-2023,1272
924,3435,87,07-02-2023,1246
925,11054,76,03-04-2023,841
926,5706,94,11-06-2023,1764
927,10538,175,06-12-2022,618
928,9128,63,15-10-2022,1119
929,9472,44,26-12-2022,1455
930,922,146,30-06-2023,983
931,6027,80,05-09-2023,738
932,4505,42,24-12-2023,1084
933,3324,138,20-04-2023,1460
934,6756,113,20-08-2023,870
935,3432,125,13-07-2023,418
936,6939,6,26-09-2023,1568
937,8919,92,02-01-2023,53
938,3549,142,20-10-2022,104
939,11575,100,23-11-2023,1187
940,2674,199,29-08-2023,153
941,2054,28,30-11-2022,1870
942,6139,4,20-10-2023,1513
943,2333,1,09-01-2023,602
944,6724,57,04-02-2023,519
945,11925,138,29-10-2023,508
946,6951,132,02-12-2022,1119
947,10824,11,31-12-2022,1450
948,8988,81,14-07-2023,479
949,10682,198,22-08-2023,183
950,552,193,04-08-2023,1972
951,3686,52,01-12-2022,102
952,4667,89,14-10-2022,1038
953,2613,82,23-05-2023,366
954,11798,146,05-04-2023,1320
955,4747,33,29-08-2023,441
956,4603,49,29-09-2023,933
957,2924,97,08-01-2023,1232
958,9728,139,27-10-2023,1548
959,7505,77,17-12-2023,236
960,4131,117,10-12-2022,600
961,4788,58,02-11-2022,826
962,297,125,04-07-2023,1419
963,234,111,17-11-2022,88
964,4485,86,17-11-2022,562
965,7700,69,10-05-2023,666
966,11717,34,01-12-2023,1991
967,4794,61,06-09-2023,1635
968,8643,178,21-06-2023,720
969,4392,146,08-09-2023,1429
970,7300,132,07-11-2023,1886
971,3714,66,13-11-2023,570
972,1296,85,27-10-2023,1848
973,4679,74,04-01-2023,753
974,6958,146,15-03-2023,1048
975,5971,71,19-06-2023,125
976,1000,15,30-04-2023,1470
977,9926,32,14-07-2023,935
978,304,56,23-10-2022,270
979,7194,13,12-08-2023,364
980,3440,16,18-11-2023,1666
981,10801,95,27-10-2022,513
982,2060,48,04-03-2023,507
983,9230,129,06-11-2023,1562
984,8644,200,26-08-2023,1240
985,2518,70,09-10-2022,983
986,1544,120,04-12-2022,1835
987,8333,121,06-06-2023,259
988,4721,91,14-11-2023,517
989,10776,174,28-08-2023,712
990,3741,59,29-01-2023,1241
991,6429,104,12-10-2022,312
992,10600,44,07-01-2023,756
993,11086,108,09-07-2023,909
994,5844,146,23-05-2023,1338
995,6293,65,07-05-2023,1996
996,10508,174,29-12-2022,64
997,9569,154,08-10-2023,917
998,5264,63,21-03-2023,1276
999,3842,8,08-10-2022,1715
1000,10569,132,04-01-2023,567
1001,4599,51,16-12-2023,1943
1002,5156,159,21-11-2023,404
1003,7150,33,29-01-2023,894
1004,10362,139,21-11-2022,1536
1005,4134,166,27-08-2023,426
1006,3669,111,19-10-2022,806
1007,9125,142,22-01-2023,309
1008,574,68,07-12-2022,1727
1009,8477,151,04-01-2023,966
1010,10783,192,17-04-2023,958
1011,2817,184,25-10-2022,1682
1012,1016,176,19-11-2023,1295
1013,2000,67,17-08-2023,1036
1014,8422,52,19-06-2023,1647
1015,10575,119,04-12-2023,1495
1016,7396,96,03-12-2022,736
1017,1860,191,17-12-2023,310
1018,2417,199,05-10-2022,1690
1019,3835,61,28-09-2023,932
1020,11094,2,07-01-2023,1978
1021,3276,170,12-12-2022,1786
1022,4916,107,31-01-2023,139
1023,8129,46,16-07-2023,1460
1024,5686,60,05-11-2022,614
1025,808,124,27-12-2022,471
1026,3724,10,29-11-2022,401
1027,8604,103,15-01-2023,612
1028,9483,79,08-10-2023,596
1029,7104,181,13-09-2023,1876
1030,7090,200,14-08-2023,1608
1031,1679,70,15-02-2023,923
1032,10444,151,21-12-2022,882
1033,6824,125,27-08-2023,1627
1034,800,159,19-10-2023,323
1035,11827,4,24-02-2023,1154
1036,9846,176,13-01-2023,939
1037,2395,168,23-12-2022,1603
1038,1885,89,22-12-2022,1022
1039,2261,145,07-12-2023,499
1040,7942,73,15-08-2023,317
1041,11771,114,23-09-2023,413
1042,3904,179,28-10-2022,465
1043,3911,6,23-01-2023,1167
1044,9239,100,21-12-2022,564
1045,8300,76,18-02-2023,784
1046,7069,159,11-08-2023,1855
1047,2756,102,18-12-2023,1057
1048,11639,21,03-08-2023,1252
1049,3878,108,08-10-2022,330
1050,8214,121,06-01-2023,213
1051,1605,143,16-01-2023,933
1052,10238,64,31-07-2023,459
1053,9399,25,19-12-2023,789
1054,333,155,25-01-2023,1056
1055,166,160,16-12-2022,1548
1056,918,41,28-11-2023,253
1057,5833,200,01-11-2023,688
1058,10700,76,09-07-2023,1818
1059,5755,193,21-03-2023,892
1060,7791,79,14-08-2023,336
1061,10516,92,23-05-2023,937
1062,8710,158,18-12-2023,789
1063,11053,10,03-11-2022,1938
1064,11303,61,01-08-2023,1233
1065,7819,86,06-07-2023,1147
1066,1231,162,29-04-2023,202
1067,7437,48,25-11-2022,136
1068,6848,152,09-12-2023,163
1069,807,183,09-11-2023,1279
1070,10017,98,12-07-2023,50
1071,10800,49,23-04-2023,1290
1072,6444,11,09-12-2023,1346
1073,345,122,05-12-2023,1682
1074,5639,35,12-12-2022,1182
1075,11742,198,12-07-2023,261
1076,11290,79,22-05-2023,1126
1077,11193,15,04-07-2023,627
1078,6091,24,26-02-2023,870
1079,358,20,17-04-2023,1287
1080,6210,145,10-01-2023,1865
1081,4809,115,02-05-2023,1847
1082,527,29,04-08-2023,1690
1083,6976,27,21-05-2023,503
1084,9904,68,18-05-2023,867
1085,4259,17,30-04-2023,1717
1086,3189,30,15-07-2023,224
1087,1,5,16-09-2023,763
1088,8194,82,17-10-2022,381
1089,2075,5,13-08-2023,1134
1090,9988,128,07-05-2023,137
1091,5075,73,22-07-2023,516
1092,9772,95,31-03-2023,53
1093,8034,119,19-03-2023,758
1094,10694,29,07-12-2022,1887
1095,5733,165,26-10-2023,1808
1096,3414,127,31-12-2022,484
1097,7640,123,15-11-2022,409
1098,5542,130,01-12-2022,1654
1099,10237,89,06-02-2023,1179
1100,1008,100,08-08-2023,1188
1101,10124,129,26-11-2022,567
1102,341,19,05-10-2022,147
1103,1475,63,06-05-2023,1781
1104,4683,131,10-06-2023,1115
1105,10141,149,20-12-2022,1018
1106,1871,120,13-02-2023,117
1107,1960,68,17-05-2023,595
1108,8325,157,19-04-2023,300
1109,7241,97,07-11-2023,783
1110,1618,140,02-08-2023,796
1111,7246,31,21-12-2022,1334
1112,10377,107,11-12-2023,1624
1113,5617,88,07-02-2023,90
1114,1592,65,17-08-2023,428
1115,3747,76,12-09-2023,1039
1116,2460,28,24-01-2023,1674
1117,7181,199,24-10-2023,1864
1118,7335,56,31-01-2023,858
1119,10635,186,07-06-2023,1592
1120,3219,69,26-04-2023,77
1121,1354,141,23-10-2022,1800
1122,9138,101,06-08-2023,607
1123,2920,11,30-03-2023,1339
1124,10282,165,27-10-2022,874
1125,8165,71,10-03-2023,98
1126,1352,116,25-01-2023,597
1127,6932,185,11-06-2023,232
1128,72,46,22-04-2023,1181
1129,11932,30,30-07-2023,1232
1130,779,34,10-04-2023,566
1131,2897,45,19-07-2023,573
1132,10477,2,12-01-2023,916
1133,2937,137,04-06-2023,1759
1134,2635,31,25-11-2022,1982
1135,8664,162,18-10-2023,177
1136,8411,140,31-10-2022,829
1137,797,2,13-11-2023,359
1138,11981,143,09-04-2023,453
1139,1696,140,14-11-2022,1844
1140,6003,104,22-08-2023,1351
1141,9320,30,28-04-2023,1154
1142,8073,70,05-02-2023,1314
1143,7302,24,08-02-2023,1585
1144,10307,22,17-10-2023,797
1145,2297,175,02-07-2023,1152
1146,9174,117,26-01-2023,820
1147,2364,62,12-07-2023,1282
1148,2580,82,15-03-2023,931
1149,8761,58,28-02-2023,1840
1150,11203,110,02-07-2023,789
1151,11330,49,15-10-2022,1639
1152,10198,153,30-11-2022,567
1153,7894,183,13-06-2023,1207
1154,5288,131,28-08-2023,585
1155,4553,10,09-01-2023,188
1156,5718,192,06-03-2023,1253
1157,8584,6,11-01-2023,356
1158,3002,84,13-03-2023,222
1159,2591,186,31-05-2023,167
1160,4838,19,23-06-2023,914
1161,7561,26,16-05-2023,132
1162,9944,60,15-01-2023,1611
1163,8368,193,13-11-2023,161
1164,6645,91,25-12-2022,913
1165,4754,198,05-07-2023,446
1166,2875,187,26-01-2023,950
1167,10670,52,13-10-2023,1415
1168,2173,169,17-07-2023,53
1169,2444,19,01-03-2023,142
1170,5309,39,11-11-2022,1783
1171,3219,71,29-11-2022,1212
1172,11451,185,23-11-2023,1886
1173,1559,191,29-06-2023,931
1174,863,172,25-10-2022,1170
1175,2709,52,18-01-2023,759
1176,8011,38,09-12-2022,1226
1177,7435,50,26-02-2023,1334
1178,7632,142,27-06-2023,1365
1179,3302,65,22-10-2022,1283
1180,11034,11,31-10-2022,1434
1181,5817,50,07-12-2022,840
1182,11125,141,01-10-2022,432
1183,10376,188,26-09-2023,495
1184,4634,104,08-08-2023,810
1185,1753,8,06-12-2022,1945
1186,4565,186,13-01-2023,1642
1187,11495,114,11-07-2023,336
1188,4906,46,01-09-2023,1962
1189,1072,106,09-07-2023,1881
1190,7873,159,16-11-2022,1982
1191,10845,26,17-04-2023,271
1192,10527,45,25-01-2023,1546
1193,1309,8,05-09-2023,351
1194,10311,102,18-11-2022,1147
1195,715,163,14-10-2022,388
1196,5726,140,26-05-2023,1647
1197,9741,160,29-11-2022,993
1198,1407,113,20-03-2023,1224
1199,4322,125,17-12-2022,1998
1200,428,158,25-03-2023,360
1201,1290,39,25-10-2022,1691
1202,3072,44,31-10-2023,617
1203,10690,75,09-05-2023,160
1204,9872,109,06-08-2023,1098
1205,59,74,08-11-2022,565
1206,8778,119,03-02-2023,1118
1207,6151,72,12-09-2023,1399
1208,10761,19,19-12-2023,355
1209,9772,140,05-02-2023,839
1210,3154,151,25-03-2023,1383
1211,8499,20,30-12-2022,1816
1212,9970,12,24-12-2023,1346
1213,3313,78,09-12-2023,835
1214,2142,92,28-09-2023,1356
1215,7895,191,14-12-2023,405
1216,6055,3,06-05-2023,1726
1217,10120,130,02-09-2023,945
1218,9669,199,08-10-2022,1815
1219,10289,164,07-08-2023,1019
1220,6016,87,12-11-2023,401
1221,2266,40,18-06-2023,1426
1222,447,62,02-06-2023,960
1223,11464,131,28-01-2023,1545
1224,7072,59,07-10-2022,838
1225,9610,186,25-06-2023,822
1226,10150,83,28-06-2023,1130
1227,3224,5,16-10-2022,378
1228,4119,154,01-11-2022,1655
1229,6498,80,17-07-2023,910
1230,5012,46,31-01-2023,1894
1231,5591,14,18-03-2023,1667
1232,7011,180,09-10-2023,1073
1233,8001,9,28-02-2023,584
1234,10872,163,24-07-2023,1551
1235,10717,141,05-04-2023,779
1236,118,164,03-11-2023,1672
1237,10463,40,28-12-2022,1555
1238,4728,190,09-01-2023,1748
1239,11587,96,09-11-2022,988
1240,4549,93,09-11-2023,354
1241,5430,51,18-09-2023,369
1242,7765,7,18-10-2022,756
1243,6309,70,28-05-2023,311
1244,7375,29,25-11-2023,923
1245,9171,38,23-10-2023,1821
1246,2978,166,28-09-2023,1369
1247,2646,117,10-11-2022,1446
1248,9312,136,27-06-2023,1069
1249,5158,200,22-03-2023,1012
1250,547,164,09-07-2023,253
1251,497,185,14-11-2023,1810
1252,8372,82,26-02-2023,1018
1253,8987,54,08-04-2023,1254
1254,1388,79,04-01-2023,776
1255,4189,179,29-11-2023,251
1256,4421,79,17-07-2023,1927
1257,8612,193,21-11-2022,1386
1258,149,161,10-06-2023,183
1259,9756,190,12-05-2023,1794
1260,10403,11,10-10-2022,1154
1261,2877,159,08-04-2023,727
1262,4699,161,10-12-2022,169
1263,7844,68,05-11-2023,1451
1264,5916,3,19-02-2023,1512
1265,10030,22,24-05-2023,238
1266,5639,70,02-02-2023,458
1267,11759,60,24-12-2022,543
1268,2331,197,11-01-2023,615
1269,7280,197,10-11-2023,240
1270,3405,179,26-02-2023,246
1271,10326,187,22-11-2022,496
1272,8004,121,17-12-2023,887
1273,1409,145,09-07-2023,994
1274,323,92,05-11-2023,747
1275,8274,147,05-07-2023,1736
1276,6413,98,23-01-2023,1122
1277,2171,133,24-02-2023,115
1278,7405,172,09-10-2022,445
1279,2739,140,08-12-2022,1731
1280,7477,76,03-12-2022,443
1281,6575,6,16-10-2022,1922
1282,2899,154,25-06-2023,1729
1283,11281,40,16-10-2023,912
1284,701,88,09-01-2023,1717
1285,7987,5,08-12-2023,1169
1286,480,101,30-11-2023,1443
1287,1759,125,27-08-2023,1860
1288,708,104,22-10-2023,1806
1289,989,114,01-04-2023,810
1290,5380,141,10-08-2023,60
1291,3895,82,11-06-2023,209
1292,1413,104,22-04-2023,812
1293,8488,83,05-07-2023,1486
1294,9612,94,26-02-2023,1591
1295,5780,189,16-05-2023,1087
1296,1904,126,19-10-2023,1195
1297,3294,39,14-01-2023,1847
1298,10053,87,27-09-2023,1689
1299,11421,9,14-06-2023,303
1300,10243,142,05-10-2023,1254
1301,4807,151,22-06-2023,1711
1302,3512,191,12-12-2023,751
1303,2958,197,07-03-2023,539
1304,275,139,16-11-2022,1179
1305,7334,155,17-02-2023,1521
1306,8068,103,15-07-2023,1220
1307,6627,190,14-12-2022,1090
1308,5921,19,25-07-2023,152
1309,242,23,28-09-2023,1979
1310,2573,178,29-05-2023,630
1311,1758,184,17-09-2023,1893
1312,10520,38,09-06-2023,1054
1313,8039,19,21-12-2023,1156
1314,1675,90,27-01-2023,1966
1315,10494,95,25-09-2023,1298
1316,10287,52,30-07-2023,1782
1317,1359,198,25-01-2023,1312
1318,9639,45,03-09-2023,245
1319,9107,92,23-05-2023,1195
1320,9209,191,05-11-2023,379
1321,5957,34,29-08-2023,104
1322,11858,168,04-12-2023,744
1323,2919,98,27-07-2023,804
1324,5347,120,26-07-2023,1020
1325,5446,45,19-06-2023,838
1326,3806,124,20-04-2023,748
1327,1981,140,03-03-2023,1473
1328,3017,34,22-11-2022,946
1329,3987,171,01-01-2023,238
1330,10409,2,23-11-2023,1938
1331,11150,21,07-11-2022,184
1332,1965,169,11-10-2022,669
1333,2970,80,22-01-2023,119
1334,9929,141,06-04-2023,743
1335,10776,42,07-12-2023,1814
1336,3122,47,30-01-2023,1235
1337,11582,42,24-12-2022,1353
1338,10469,45,08-03-2023,79
1339,7444,184,28-01-2023,1270
1340,2976,113,13-07-2023,1961
1341,10863,94,07-10-2022,1910
1342,4077,2,03-11-2023,1115
1343,8869,60,26-11-2023,467
1344,3899,107,24-02-2023,1792
1345,11602,17,01-09-2023,522
1346,8291,112,02-03-2023,709
1347,5904,138,21-10-2023,1270
1348,6542,183,20-05-2023,1058
1349,2050,127,04-10-2023,1592
1350,2884,19,20-01-2023,797
1351,1555,143,08-11-2022,1680
1352,11912,38,21-01-2023,1389
1353,11278,66,01-12-2022,1583
1354,2071,148,17-01-2023,950
1355,10990,62,02-11-2023,1664
1356,9705,198,15-11-2023,973
1357,4156,53,31-08-2023,263
1358,6360,129,17-11-2022,1356
1359,8759,190,14-03-2023,1582
1360,11034,125,14-09-2023,960
1361,11137,62,02-09-2023,1561
1362,11024,153,14-03-2023,578
1363,6683,41,16-12-2023,735
1364,6091,68,17-10-2023,300
1365,3162,154,22-12-2022,1729
1366,8412,169,28-03-2023,538
1367,1781,191,03-01-2023,57
1368,9000,9,10-05-2023,286
1369,10555,113,17-09-2023,713
1370,225,170,23-06-2023,1499
1371,5931,79,13-04-2023,1050
1372,9206,38,27-04-2023,775
1373,827,160,19-01-2023,718
1374,9744,103,09-03-2023,1802
1375,10301,165,20-07-2023,1842
1376,8079,41,14-04-2023,1270
1377,11387,153,22-07-2023,1967
1378,9584,113,11-01-2023,1311
1379,7885,72,20-10-2023,1036
1380,8989,34,23-10-2023,1070
1381,11210,18,23-01-2023,1762
1382,3950,63,11-12-2023,1839
1383,10468,64,13-04-2023,1990
1384,8039,104,19-12-2022,1410
1385,10029,37,02-04-2023,420
1386,4422,24,08-11-2022,566
1387,2637,52,29-10-2023,922
1388,11017,11,07-04-2023,297
1389,5078,58,06-10-2022,390
1390,3182,193,23-04-2023,1501
1391,360,12,04-11-2023,1263
1392,8194,74,09-07-2023,1027
1393,8378,148,10-08-2023,201
1394,9434,138,23-02-2023,1427
1395,8208,126,20-11-2022,901
1396,3778,191,05-12-2023,675
1397,5074,70,25-08-2023,665
1398,9369,200,26-10-2022,229
1399,2298,75,04-09-2023,50
1400,7595,47,13-07-2023,222
1401,5239,61,02-01-2023,1585
1402,6902,63,15-12-2023,692
1403,3105,92,06-10-2023,1456
1404,7829,196,01-10-2023,670
1405,3786,190,09-04-2023,909
1406,4527,102,28-10-2023,1275
1407,6957,8,09-02-2023,779
1408,6288,125,05-12-2023,53
1409,4843,11,30-05-2023,167
1410,9256,111,11-10-2023,539
1411,1609,37,05-04-2023,121
1412,101,14,24-05-2023,349
1413,5055,69,04-10-2022,1936
1414,11642,167,07-03-2023,539
1415,2314,27,19-12-2023,1248
1416,7002,132,08-03-2023,1084
1417,9484,85,20-03-2023,439
1418,7538,56,28-03-2023,1408
1419,5488,196,03-02-2023,1391
1420,5648,151,01-11-2022,613
1421,5975,115,10-04-2023,208
1422,9415,4,15-12-2023,1652
1423,2032,182,28-06-2023,206
1424,11720,164,12-11-2023,653
1425,8453,176,15-06-2023,168
1426,7313,94,23-03-2023,941
1427,682,25,16-11-2023,1030
1428,10599,131,26-01-2023,1527
1429,9868,27,29-10-2022,1043
1430,7583,6,08-03-2023,327
1431,11037,186,22-12-2022,1457
1432,7925,122,17-08-2023,1553
1433,7251,51,26-04-2023,900
1434,6732,133,19-10-2023,556
1435,7458,111,27-02-2023,1461
1436,11606,177,19-12-2022,1432
1437,2698,98,12-03-2023,587
1438,11028,18,12-11-2022,1520
1439,8363,133,07-01-2023,1839
1440,3120,77,09-05-2023,1021
1441,10349,158,06-11-2022,953
1442,9044,54,24-08-2023,1680
1443,7687,70,14-08-2023,186
1444,11145,82,11-12-2022,412
1445,11222,13,02-10-2023,1858
1446,4001,54,17-01-2023,899
1447,351,84,30-04-2023,378
1448,4415,3,09-10-2023,1615
1449,7947,172,14-07-2023,1925
1450,3197,152,07-02-2023,1908
1451,3337,16,23-08-2023,1503
1452,9553,135,30-07-2023,466
1453,10326,12,12-12-2022,782
1454,1317,200,01-09-2023,358
1455,84,89,03-12-2023,1104
1456,9903,53,03-12-2023,387
1457,8493,191,17-05-2023,456
1458,2234,169,30-07-2023,116
1459,9345,88,02-03-2023,834
1460,1736,137,24-11-2022,1592
1461,10863,63,12-01-2023,665
1462,11543,21,31-03-2023,1752
1463,7128,112,24-02-2023,1134
1464,3147,13,03-10-2022,1954
1465,5298,188,22-10-2023,1440
1466,9946,32,14-05-2023,408
1467,5465,90,05-01-2023,1540
1468,3400,136,17-08-2023,174
1469,7349,34,18-08-2023,545
1470,11773,40,30-05-2023,321
1471,2813,152,13-02-2023,1185
1472,1568,3,15-12-2022,1801
1473,10221,101,15-11-2023,749
1474,5979,78,10-11-2023,140
1475,1451,180,05-07-2023,1799
1476,11229,181,31-05-2023,306
1477,11658,109,15-07-2023,112
1478,9256,77,20-08-2023,1234
1479,85,41,23-09-2023,1757
1480,5741,152,09-08-2023,1314
1481,7850,60,29-11-2022,1852
1482,1231,86,24-11-2023,1527
1483,4227,133,05-01-2023,1815
1484,11930,83,08-12-2023,157
1485,11968,136,09-02-2023,804
1486,3410,127,01-07-2023,97
1487,5828,142,24-10-2022,686
1488,8930,143,06-11-2022,1473
1489,4492,146,11-05-2023,1043
1490,9643,180,13-12-2023,1524
1491,3365,22,24-04-2023,1904
1492,3612,124,02-04-2023,700
1493,2100,36,18-06-2023,1515
1494,4003,84,21-12-2023,1993
1495,6159,66,12-08-2023,1989
1496,5603,156,21-08-2023,811
1497,11317,11,03-09-2023,328
1498,3298,174,07-11-2023,371
1499,361,19,09-08-2023,1439
1500,5668,192,29-03-2023,406
1501,9883,172,18-03-2023,1943
1502,6773,53,24-03-2023,1581
1503,4071,159,18-02-2023,790
1504,3864,127,22-11-2022,1798
1505,3540,112,25-02-2023,366
1506,1362,55,12-03-2023,1653
1507,7842,113,27-02-2023,622
1508,3346,39,26-10-2023,1682
1509,5560,67,25-06-2023,977
1510,8205,49,27-04-2023,248
1511,3822,88,30-06-2023,1931
1512,11715,172,25-10-2022,924
1513,2795,68,09-07-2023,1716
1514,9671,34,26-04-2023,277
1515,11674,135,18-05-2023,1440
1516,5253,184,26-10-2023,509
1517,3826,196,22-03-2023,1345
1518,10326,120,28-10-2023,836
1519,7664,39,22-10-2022,1536
1520,2113,16,26-03-2023,1666
1521,8552,14,28-08-2023,564
1522,1658,124,09-08-2023,985
1523,5236,28,04-04-2023,1389
1524,10298,88,14-02-2023,1163
1525,5102,70,26-05-2023,1547
1526,8426,85,25-12-2022,1847
1527,581,74,19-11-2022,622
1528,8704,27,10-05-2023,1181
1529,7241,26,14-03-2023,360
1530,921,3,13-04-2023,1557
1531,4198,43,02-12-2023,1074
1532,10778,46,11-08-2023,1015
1533,322,94,11-08-2023,1730
1534,4659,3,21-06-2023,201
1535,7393,84,26-09-2023,499
1536,5640,128,01-10-2023,505
