return_id,sale_id,return_reason,return_date
798,7658,Damaged,04-04-2023
799,117919,Expired,18-12-2023
800,179978,Damaged,28-03-2023
801,10739,Damaged,03-04-2023
802,118924,Customer Return,31-01-2023
803,108441,Expired,28-10-2023
804,186424,Customer Return,25-12-2023
805,49329,Customer Return,06-11-2023
806,185804,Customer Return,26-12-2023
807,189112,Customer Return,10-06-2023
808,231338,Wrong Item,27-07-2023
809,151114,Expired,01-09-2023
810,876,Wrong Item,26-11-2023
811,195951,Wrong Item,17-01-2023
812,189944,Expired,15-11-2023
813,175810,Customer Return,11-08-2023
814,144599,Customer Return,14-11-2023
815,246213,Wrong Item,31-01-2023
816,159003,Damaged,24-04-2023
817,112663,Damaged,01-11-2023
818,181450,Customer Return,29-10-2023
819,84422,Expired,04-04-2023
820,237888,Expired,25-10-2023
821,83521,Damaged,27-09-2023
822,76278,Damaged,23-03-2023
823,11144,Damaged,16-05-2023
824,211894,Damaged,20-10-2023
825,88023,Wrong Item,26-12-2023
826,178319,Wrong Item,24-11-2023
827,196858,Customer Return,16-01-2023
828,150940,Wrong Item,31-08-2023
829,65945,Expired,03-02-2023
830,182761,Damaged,21-03-2023
831,144931,Expired,28-05-2023
832,99264,Customer Return,13-07-2023
833,189188,Wrong Item,29-03-2023
834,2960,Damaged,29-11-2023
835,162643,Expired,19-09-2023
836,26857,Customer Return,06-11-2023
837,227880,Damaged,12-06-2023
838,125304,Wrong Item,27-03-2023
839,176036,Wrong Item,17-08-2023
840,37695,Wrong Item,10-09-2023
841,58953,Wrong Item,23-09-2023
842,199117,Customer Return,09-03-2023
843,246971,Customer Return,10-09-2023
844,164198,Wrong Item,03-02-2023
845,139303,Customer Return,22-05-2023
846,120897,Customer Return,21-07-2023
847,91078,Expired,09-07-2023
848,63559,Expired,17-03-2023
849,235859,Expired,15-02-2023
850,144467,Expired,14-01-2023
851,37557,Wrong Item,01-02-2023
852,155519,Customer Return,15-06-2023
853,229326,Customer Return,08-05-2023
854,242956,Wrong Item,17-05-2023
855,94145,Customer Return,02-12-2023
856,122066,Wrong Item,14-01-2023
857,196258,Damaged,28-06-2023
858,90417,Customer Return,22-06-2023
859,16504,Wrong Item,07-04-2023
860,158421,Customer Return,05-02-2023
861,13299,Damaged,31-08-2023
862,183142,Wrong Item,09-07-2023
863,70896,Expired,30-12-2023
864,3361,Expired,26-01-2023
865,191047,Damaged,11-12-2023
866,228536,Customer Return,03-06-2023
867,152412,Damaged,06-12-2023
868,205440,Expired,16-08-2023
869,41263,Customer Return,19-01-2023
870,213940,Damaged,09-02-2023
871,224159,Customer Return,19-09-2023
872,29101,Customer Return,12-02-2023
873,172019,Customer Return,06-05-2023
874,74587,Damaged,09-01-2023
875,182456,Customer Return,03-03-2023
876,16048,Damaged,02-04-2023
877,213139,Damaged,20-06-2023
878,73287,Wrong Item,10-10-2023
879,157121,Customer Return,21-12-2023
880,110078,Damaged,08-11-2023
881,74286,Damaged,13-09-2023
882,11250,Wrong Item,18-07-2023
883,60378,Wrong Item,16-08-2023
884,131628,Customer Return,22-07-2023
885,136275,Wrong Item,30-10-2023
886,133088,Expired,02-09-2023
887,976,Expired,17-01-2023
888,189994,Expired,31-05-2023
889,200362,Damaged,18-10-2023
890,120894,Damaged,15-01-2023
891,57526,Expired,28-05-2023
892,202183,Expired,22-06-2023
893,180409,Expired,23-08-2023
894,111329,Customer Return,12-04-2023
895,230767,Damaged,23-09-2023
896,238686,Expired,16-10-2023
897,50751,Expired,31-10-2023
898,95430,Expired,25-04-2023
899,20067,Wrong Item,19-09-2023
900,100194,Wrong Item,05-02-2023
901,81619,Customer Return,21-01-2023
902,78264,Expired,04-05-2023
903,41120,Expired,08-10-2023
904,77703,Expired,09-12-2023
905,106341,Damaged,07-12-2023
906,102457,Damaged,07-04-2023
907,198344,Wrong Item,07-09-2023
908,121315,Expired,19-10-2023
909,60434,Customer Return,02-03-2023
910,150933,Customer Return,19-02-2023
911,107093,Customer Return,15-01-2023
912,65102,Expired,05-11-2023
913,126294,Customer Return,26-06-2023
914,113018,Customer Return,12-04-2023
915,139470,Expired,20-04-2023
916,39484,Wrong Item,26-01-2023
917,90878,Wrong Item,07-08-2023
918,238588,Damaged,09-06-2023
919,97408,Wrong Item,30-03-2023
920,68833,Expired,01-12-2023
921,128497,Customer Return,05-07-2023
922,195110,Damaged,22-10-2023
923,229992,Customer Return,27-12-2023
924,34355,Expired,18-10-2023
925,44832,Wrong Item,11-03-2023
926,172973,Damaged,06-04-2023
927,100355,Expired,08-04-2023
928,40357,Expired,03-12-2023
929,112608,Damaged,14-04-2023
930,173622,Expired,17-05-2023
931,219850,Customer Return,28-08-2023
932,245453,Damaged,16-08-2023
933,245584,Wrong Item,11-01-2023
934,125336,Expired,20-07-2023
935,55175,Expired,04-12-2023
936,136008,Damaged,17-01-2023
937,59085,Damaged,01-10-2023
938,27855,Expired,11-06-2023
939,39427,Wrong Item,01-01-2023
940,110928,Customer Return,07-04-2023
941,72119,Wrong Item,21-11-2023
942,14369,Customer Return,04-03-2023
943,134511,Damaged,05-02-2023
944,219981,Wrong Item,04-03-2023
945,110382,Wrong Item,10-11-2023
946,152427,Wrong Item,13-12-2023
947,211136,Wrong Item,13-11-2023
948,132129,Damaged,14-09-2023
949,34668,Wrong Item,27-09-2023
950,243965,Customer Return,23-05-2023
951,222802,Damaged,02-10-2023
952,65019,Wrong Item,04-08-2023
953,249341,Wrong Item,08-04-2023
954,204369,Damaged,10-08-2023
955,57956,Customer Return,18-03-2023
956,231880,Wrong Item,02-04-2023
957,164971,Damaged,23-08-2023
958,61457,Damaged,02-03-2023
959,3672,Customer Return,19-08-2023
960,39055,Expired,28-11-2023
961,82491,Expired,17-03-2023
962,132891,Wrong Item,23-04-2023
963,182114,Expired,18-08-2023
964,125019,Damaged,11-05-2023
965,77274,Damaged,29-10-2023
966,94206,Damaged,12-11-2023
967,86590,Customer Return,02-10-2023
968,64394,Customer Return,23-07-2023
969,70207,Customer Return,06-12-2023
970,153247,Wrong Item,25-10-2023
971,245656,Wrong Item,10-08-2023
972,144516,Wrong Item,11-12-2023
973,201417,Wrong Item,24-05-2023
974,152290,Wrong Item,07-06-2023
975,187042,Wrong Item,10-10-2023
976,67594,Expired,24-04-2023
977,61618,Expired,13-03-2023
978,25562,Wrong Item,11-11-2023
979,72627,Customer Return,12-05-2023
980,33533,Expired,14-05-2023
981,72753,Wrong Item,03-08-2023
982,236778,Customer Return,13-10-2023
983,45435,Expired,11-08-2023
984,226866,Damaged,30-09-2023
985,230222,Customer Return,27-06-2023
986,28779,Expired,10-11-2023
987,139730,Customer Return,09-05-2023
988,198245,Customer Return,13-03-2023
989,120459,Customer Return,24-02-2023
990,9351,Wrong Item,25-02-2023
991,207290,Damaged,25-06-2023
992,146795,Customer Return,15-12-2023
993,33815,Wrong Item,17-09-2023
994,36625,Wrong Item,23-01-2023
995,144397,Damaged,04-04-2023
996,213224,Expired,24-01-2023
997,112405,Customer Return,18-07-2023
998,74325,Damaged,27-11-2023
999,958,Wrong Item,26-10-2023
1000,74085,Expired,24-06-2023
1001,155288,Expired,11-04-2023
1002,59079,Expired,23-12-2023
1003,149985,Wrong Item,10-09-2023
1004,109261,Wrong Item,20-08-2023
1005,110739,Damaged,20-10-2023
1006,231010,Wrong Item,13-03-2023
1007,108122,Customer Return,16-12-2023
1008,44330,Customer Return,24-09-2023
1009,12086,Wrong Item,08-12-2023
1010,7209,Damaged,01-10-2023
1011,133122,Wrong Item,18-10-2023
1012,201550,Expired,13-07-2023
1013,122685,Wrong Item,28-01-2023
1014,206979,Customer Return,07-11-2023
1015,242346,Expired,31-03-2023
1016,162802,Wrong Item,02-11-2023
1017,247958,Wrong Item,17-09-2023
1018,17049,Customer Return,28-09-2023
1019,154444,Customer Return,23-11-2023
1020,110592,Damaged,25-09-2023
1021,246767,Wrong Item,20-07-2023
1022,130830,Customer Return,09-07-2023
1023,115030,Customer Return,16-09-2023
1024,2943,Damaged,12-10-2023
1025,140073,Wrong Item,10-06-2023
1026,145679,Damaged,27-07-2023
1027,89816,Expired,05-03-2023
1028,117383,Expired,06-08-2023
1029,36889,Damaged,28-05-2023
1030,220705,Damaged,16-06-2023
1031,198166,Expired,03-12-2023
1032,19099,Damaged,26-11-2023
1033,8520,Expired,05-07-2023
1034,140628,Customer Return,06-06-2023
1035,10704,Expired,03-03-2023
1036,183613,Damaged,06-06-2023
1037,158561,Customer Return,24-01-2023
1038,199,Damaged,25-10-2023
1039,98643,Expired,28-01-2023
1040,47923,Damaged,17-05-2023
1041,235958,Expired,16-11-2023
1042,174305,Damaged,10-01-2023
1043,138480,Damaged,24-04-2023
1044,45587,Wrong Item,07-12-2023
1045,113859,Wrong Item,10-06-2023
1046,100796,Expired,23-11-2023
1047,85132,Damaged,01-12-2023
1048,30605,Damaged,31-08-2023
1049,245883,Damaged,29-01-2023
1050,240241,Wrong Item,08-03-2023
1051,167286,Damaged,03-01-2023
1052,131197,Damaged,08-10-2023
1053,70301,Expired,23-10-2023
1054,193672,Customer Return,23-01-2023
1055,191231,Damaged,23-03-2023
1056,84317,Wrong Item,16-04-2023
1057,47983,Damaged,29-11-2023
1058,77500,Damaged,01-09-2023
1059,40971,Wrong Item,09-12-2023
1060,214912,Customer Return,28-10-2023
1061,54956,Wrong Item,24-11-2023
1062,18331,Expired,02-08-2023
1063,125660,Expired,27-11-2023
1064,225408,Customer Return,13-03-2023
1065,214454,Customer Return,05-09-2023
1066,235708,Damaged,13-04-2023
1067,51136,Customer Return,21-05-2023
1068,175982,Wrong Item,29-06-2023
1069,81959,Wrong Item,24-02-2023
1070,163123,Customer Return,18-11-2023
1071,49800,Expired,04-05-2023
1072,84231,Wrong Item,06-01-2023
1073,74596,Expired,18-02-2023
1074,221643,Expired,29-03-2023
1075,203696,Expired,13-07-2023
1076,9105,Damaged,23-09-2023
1077,139945,Expired,14-01-2023
1078,104335,Customer Return,02-12-2023
1079,142815,Expired,14-04-2023
1080,191808,Expired,25-03-2023
1081,206731,Wrong Item,20-01-2023
1082,84110,Expired,22-04-2023
1083,230910,Expired,31-07-2023
1084,22804,Expired,13-07-2023
1085,231426,Wrong Item,14-05-2023
1086,78818,Damaged,19-07-2023
1087,191942,Customer Return,22-02-2023
1088,150955,Customer Return,15-03-2023
1089,123448,Damaged,09-02-2023
1090,76308,Expired,11-08-2023
1091,89204,Expired,24-06-2023
1092,152042,Expired,23-09-2023
1093,60341,Wrong Item,27-08-2023
1094,107928,Wrong Item,31-03-2023
1095,143734,Wrong Item,12-08-2023
1096,35708,Expired,07-03-2023
1097,222794,Wrong Item,07-12-2023
1098,95456,Wrong Item,24-01-2023
1099,19186,Wrong Item,10-07-2023
1100,62471,Customer Return,03-10-2023
1101,109392,Expired,16-08-2023
1102,130278,Customer Return,16-05-2023
1103,213578,Expired,14-09-2023
1104,125354,Wrong Item,29-10-2023
1105,64698,Expired,13-07-2023
1106,204002,Damaged,08-10-2023
1107,155271,Expired,04-07-2023
1108,78262,Damaged,01-05-2023
1109,138458,Expired,27-02-2023
1110,82982,Damaged,28-01-2023
1111,21413,Wrong Item,22-05-2023
1112,62959,Customer Return,15-11-2023
1113,221943,Wrong Item,05-06-2023
1114,126988,Customer Return,24-06-2023
1115,135796,Expired,13-03-2023
1116,241736,Damaged,14-03-2023
1117,184120,Customer Return,26-08-2023
1118,89827,Damaged,19-05-2023
1119,123677,Damaged,18-05-2023
1120,168986,Customer Return,18-02-2023
1121,178703,Wrong Item,18-08-2023
1122,94853,Customer Return,15-07-2023
1123,244219,Expired,26-06-2023
1124,229781,Wrong Item,20-04-2023
1125,68996,Wrong Item,23-12-2023
1126,52155,Expired,23-08-2023
1127,126892,Expired,14-04-2023
1128,178787,Damaged,01-03-2023
1129,92296,Customer Return,09-02-2023
1130,175447,Wrong Item,01-12-2023
1131,9664,Expired,22-07-2023
1132,84052,Customer Return,25-01-2023
1133,153671,Wrong Item,14-03-2023
1134,194680,Customer Return,23-10-2023
1135,42564,Wrong Item,16-11-2023
1136,177155,Damaged,28-10-2023
1137,42840,Damaged,23-05-2023
1138,26164,Damaged,30-10-2023
1139,163494,Customer Return,18-11-2023
1140,50838,Customer Return,11-01-2023
1141,144644,Customer Return,26-02-2023
1142,119761,Wrong Item,27-12-2023
1143,96845,Damaged,24-09-2023
1144,243799,Wrong Item,09-11-2023
1145,128846,Expired,21-09-2023
1146,142392,Wrong Item,22-10-2023
1147,228676,Customer Return,12-06-2023
1148,8022,Wrong Item,28-07-2023
1149,13271,Damaged,12-11-2023
1150,192606,Expired,04-11-2023
1151,61631,Expired,18-12-2023
1152,36085,Customer Return,01-11-2023
1153,42082,Expired,30-05-2023
1154,177610,Expired,02-10-2023
1155,181813,Wrong Item,01-05-2023
1156,202011,Wrong Item,19-09-2023
1157,54206,Damaged,11-09-2023
1158,198648,Customer Return,07-05-2023
1159,12355,Damaged,04-02-2023
1160,124696,Customer Return,31-12-2023
1161,120671,Expired,22-11-2023
1162,17724,Customer Return,10-02-2023
1163,108728,Wrong Item,08-02-2023
1164,238210,Expired,31-10-2023
1165,63183,Wrong Item,27-11-2023
1166,20128,Wrong Item,07-04-2023
1167,112237,Expired,07-08-2023
1168,180930,Damaged,18-10-2023
1169,39149,Damaged,19-08-2023
1170,79884,Customer Return,21-08-2023
1171,153045,Damaged,22-04-2023
1172,51939,Damaged,05-09-2023
1173,48550,Expired,03-08-2023
1174,464,Customer Return,28-06-2023
1175,41387,Damaged,13-08-2023
1176,144921,Customer Return,01-06-2023
1177,109732,Expired,09-03-2023
1178,118134,Damaged,05-03-2023
1179,245697,Wrong Item,11-02-2023
1180,12855,Damaged,31-07-2023
1181,73452,Expired,06-12-2023
1182,160569,Customer Return,10-10-2023
1183,149511,Expired,29-07-2023
1184,65533,Customer Return,07-11-2023
1185,109221,Customer Return,13-11-2023
1186,22939,Expired,07-08-2023
1187,141642,Damaged,26-12-2023
1188,65284,Expired,25-11-2023
1189,90324,Expired,25-04-2023
1190,154617,Customer Return,07-10-2023
1191,32145,Expired,10-01-2023
1192,212441,Expired,13-07-2023
1193,189435,Wrong Item,26-12-2023
1194,28192,Wrong Item,22-05-2023
1195,217311,Wrong Item,24-08-2023
1196,84027,Wrong Item,30-09-2023
1197,118108,Damaged,31-03-2023
1198,178422,Wrong Item,07-08-2023
1199,151393,Expired,12-05-2023
1200,114952,Wrong Item,06-12-2023
1201,6186,Expired,18-05-2023
1202,239120,Customer Return,28-05-2023
1203,126053,Expired,15-04-2023
1204,72582,Damaged,12-04-2023
1205,230466,Wrong Item,09-04-2023
1206,121920,Wrong Item,17-07-2023
1207,107364,Damaged,07-11-2023
1208,65828,Customer Return,30-10-2023
1209,204812,Wrong Item,23-06-2023
1210,29297,Wrong Item,08-07-2023
1211,58189,Expired,10-10-2023
1212,236324,Wrong Item,15-06-2023
1213,240024,Damaged,25-12-2023
1214,92286,Wrong Item,06-09-2023
1215,145362,Expired,29-10-2023
1216,143985,Customer Return,16-09-2023
1217,199133,Wrong Item,10-07-2023
1218,177297,Damaged,30-10-2023
1219,169912,Expired,20-03-2023
1220,103936,Customer Return,28-03-2023
1221,94594,Expired,04-10-2023
1222,236716,Damaged,28-05-2023
1223,104809,Expired,06-04-2023
1224,62481,Customer Return,30-12-2023
1225,20770,Expired,03-10-2023
1226,125556,Customer Return,14-04-2023
1227,104450,Wrong Item,03-12-2023
1228,41950,Wrong Item,11-05-2023
1229,207001,Customer Return,26-01-2023
1230,133090,Wrong Item,31-07-2023
1231,83403,Wrong Item,14-05-2023
1232,70611,Expired,13-11-2023
1233,6274,Customer Return,15-04-2023
1234,182182,Wrong Item,27-10-2023
1235,91714,Damaged,21-02-2023
1236,29332,Customer Return,03-03-2023
1237,218941,Wrong Item,06-02-2023
1238,97060,Customer Return,31-03-2023
1239,173494,Wrong Item,06-06-2023
1240,26817,Wrong Item,02-05-2023
1241,107042,Wrong Item,30-09-2023
1242,62970,Customer Return,05-09-2023
1243,171489,Wrong Item,13-06-2023
1244,200581,Expired,24-07-2023
1245,154052,Expired,20-05-2023
1246,93983,Wrong Item,25-11-2023
1247,228073,Customer Return,03-07-2023
1248,51121,Expired,26-09-2023
1249,45478,Expired,05-09-2023
1250,89606,Damaged,09-01-2023
1251,228588,Expired,27-08-2023
1252,184079,Customer Return,30-11-2023
1253,15789,Expired,30-09-2023
1254,249063,Customer Return,14-12-2023
1255,59311,Customer Return,17-01-2023
1256,40552,Expired,27-01-2023
1257,33465,Customer Return,31-10-2023
1258,58765,Customer Return,15-10-2023
1259,68798,Expired,01-11-2023
1260,99801,Customer Return,25-07-2023
1261,233172,Wrong Item,15-07-2023
1262,175329,Expired,16-10-2023
1263,67515,Customer Return,15-05-2023
1264,231907,Expired,11-06-2023
1265,221437,Customer Return,29-10-2023
1266,245653,Damaged,08-09-2023
1267,197830,Expired,05-08-2023
1268,120178,Wrong Item,03-08-2023
1269,168645,Damaged,03-03-2023
1270,216358,Customer Return,14-12-2023
1271,188357,Wrong Item,20-07-2023
1272,176887,Damaged,10-06-2023
1273,5235,Damaged,22-04-2023
1274,62091,Expired,27-03-2023
1275,24359,Customer Return,25-08-2023
1276,23393,Damaged,02-11-2023
1277,139459,Expired,20-11-2023
1278,186947,Expired,16-08-2023
1279,175811,Damaged,14-09-2023
1280,104592,Expired,22-11-2023
1281,163326,Damaged,08-03-2023
1282,23644,Damaged,27-01-2023
1283,58979,Wrong Item,21-03-2023
1284,228862,Customer Return,21-10-2023
1285,226743,Wrong Item,16-11-2023
1286,35632,Wrong Item,04-03-2023
1287,5041,Wrong Item,26-08-2023
1288,55107,Wrong Item,27-04-2023
1289,190909,Damaged,24-01-2023
1290,147529,Expired,16-03-2023
1291,198441,Expired,18-07-2023
1292,165430,Damaged,18-06-2023
1293,16311,Expired,02-11-2023
1294,47769,Damaged,04-02-2023
1295,72092,Customer Return,12-04-2023
1296,67618,Wrong Item,01-06-2023
1297,191072,Expired,17-05-2023
1298,122624,Expired,04-12-2023
1299,94287,Expired,10-12-2023
1300,80017,Customer Return,27-08-2023
1301,213752,Expired,27-08-2023
1302,29890,Damaged,24-11-2023
1303,76042,Expired,20-01-2023
1304,98931,Customer Return,31-12-2023
1305,188484,Damaged,08-01-2023
1306,56559,Wrong Item,03-08-2023
1307,240841,Wrong Item,04-12-2023
1308,95138,Damaged,02-07-2023
1309,248021,Customer Return,08-11-2023
1310,168589,Damaged,13-08-2023
1311,114678,Wrong Item,11-07-2023
1312,92129,Customer Return,14-02-2023
1313,224050,Customer Return,20-05-2023
1314,156911,Expired,22-10-2023
1315,103771,Customer Return,28-06-2023
1316,177482,Expired,29-06-2023
1317,100272,Wrong Item,04-05-2023
1318,91181,Expired,19-02-2023
1319,51695,Customer Return,08-07-2023
1320,72944,Damaged,21-07-2023
1321,71824,Expired,13-11-2023
1322,152727,Expired,04-04-2023
1323,112691,Wrong Item,06-10-2023
1324,133964,Damaged,01-07-2023
1325,49867,Wrong Item,05-12-2023
1326,86064,Damaged,29-05-2023
1327,142402,Wrong Item,12-12-2023
1328,70339,Customer Return,25-04-2023
1329,94902,Expired,21-09-2023
1330,183521,Damaged,09-10-2023
1331,245066,Expired,15-06-2023
1332,176311,Expired,02-12-2023
1333,25035,Wrong Item,17-03-2023
1334,70808,Damaged,03-02-2023
1335,31011,Expired,03-01-2023
1336,158242,Customer Return,14-11-2023
1337,139048,Customer Return,09-01-2023
1338,212073,Wrong Item,10-07-2023
1339,157352,Customer Return,07-05-2023
1340,157765,Damaged,30-06-2023
1341,136490,Expired,18-06-2023
1342,105011,Customer Return,18-02-2023
1343,60167,Wrong Item,26-05-2023
1344,122790,Customer Return,12-10-2023
