inventory_id,product_id,warehouse_id,supplier_id,opening_stock,closing_stock
1085,1085,5,94,852,117
1086,1086,2,158,703,0
1087,1087,2,112,709,0
1088,1088,4,29,1035,438
1089,1089,2,18,1876,753
1090,1090,6,19,1473,1460
1091,1091,3,196,139,0
1092,1092,3,146,1535,915
1093,1093,5,36,1477,943
1094,1094,1,92,667,0
1095,1095,4,60,1380,126
1096,1096,3,95,1643,1296
1097,1097,2,41,1633,1633
1098,1098,2,17,1058,864
1099,1099,5,200,475,0
1100,1100,6,55,1720,251
1101,1101,3,59,957,607
1102,1102,2,175,194,0
1103,1103,3,146,445,0
1104,1104,1,40,1071,570
1105,1105,2,169,1216,0
1106,1106,6,93,1228,0
1107,1107,5,116,1789,1518
1108,1108,1,187,242,0
1109,1109,3,142,1429,306
1110,1110,3,84,1802,1367
1111,1111,1,180,1182,124
1112,1112,6,117,363,0
1113,1113,4,45,1357,268
1114,1114,4,70,293,227
1115,1115,1,63,871,806
1116,1116,5,91,292,0
1117,1117,4,130,1624,416
1118,1118,2,122,1207,1140
1119,1119,4,132,1861,1344
1120,1120,5,61,516,0
1121,1121,2,35,657,8
1122,1122,2,130,185,0
1123,1123,4,190,428,0
1124,1124,1,7,1144,674
1125,1125,1,82,190,0
1126,1126,3,110,1152,308
1127,1127,4,179,1540,1138
1128,1128,5,70,1773,1080
1129,1129,6,72,959,900
1130,1130,5,182,1912,1851
1131,1131,4,175,1725,788
1132,1132,3,1,892,0
1133,1133,5,161,1244,1184
1134,1134,4,6,405,0
1135,1135,4,102,132,0
1136,1136,5,164,798,641
1137,1137,3,34,1774,1075
1138,1138,3,28,1873,1668
1139,1139,6,22,461,237
1140,1140,4,80,1870,1170
1141,1141,4,47,699,73
1142,1142,6,103,1779,670
1143,1143,4,188,1025,0
1144,1144,3,55,1498,20
1145,1145,3,177,815,359
1146,1146,1,2,1329,1320
1147,1147,2,29,573,377
1148,1148,4,127,1508,494
1149,1149,5,142,954,882
1150,1150,1,140,259,0
1151,1151,4,178,465,0
1152,1152,2,146,830,0
1153,1153,3,18,716,0
1154,1154,2,127,240,0
1155,1155,4,43,210,0
1156,1156,1,49,150,0
1157,1157,1,28,1381,1262
1158,1158,4,116,1010,362
1159,1159,5,126,661,0
1160,1160,4,94,229,0
1161,1161,5,24,273,115
1162,1162,6,2,581,499
1163,1163,6,94,1053,262
1164,1164,1,51,1853,1805
1165,1165,6,71,361,0
1166,1166,4,19,437,0
1167,1167,5,51,1964,907
1168,1168,5,9,877,0
1169,1169,5,42,367,0
1170,1170,1,75,1633,1561
1171,1171,1,68,763,579
1172,1172,5,197,378,0
1173,1173,5,125,181,0
1174,1174,3,181,1923,784
1175,1175,4,22,400,0
1176,1176,4,136,118,0
1177,1177,6,59,1486,1026
1178,1178,5,22,1634,1111
1179,1179,6,44,1306,463
1180,1180,6,105,570,88
1181,1181,4,81,800,323
1182,1182,6,54,202,0
1183,1183,6,53,1557,1515
1184,1184,5,167,632,0
1185,1185,2,197,570,0
1186,1186,6,159,1726,1050
1187,1187,5,132,1018,0
1188,1188,1,8,1046,46
1189,1189,1,147,826,0
1190,1190,1,89,1956,511
1191,1191,4,128,1485,721
1192,1192,1,69,109,0
1193,1193,6,64,1727,1402
1194,1194,6,63,1947,671
1195,1195,1,61,1117,372
1196,1196,3,195,904,0
1197,1197,2,134,1345,952
1198,1198,2,133,306,0
1199,1199,3,114,1042,366
1200,1200,3,52,367,0
1201,1201,6,82,912,0
1202,1202,5,109,319,49
1203,1203,5,102,1163,821
1204,1204,5,143,1381,1329
1205,1205,6,27,626,0
1206,1206,5,50,1911,1141
1207,1207,3,35,1140,1
1208,1208,5,181,372,0
1209,1209,3,198,1543,1357
1210,1210,2,120,1150,715
1211,1211,1,198,1594,392
1212,1212,2,91,1984,975
1213,1213,4,124,962,789
1214,1214,2,141,1329,756
1215,1215,2,189,1595,526
1216,1216,3,164,1975,1625
1217,1217,1,184,1406,656
1218,1218,6,114,1804,634
1219,1219,1,53,929,0
1220,1220,1,174,592,0
1221,1221,3,84,1867,750
1222,1222,1,170,1233,865
1223,1223,1,125,320,0
1224,1224,6,98,864,0
1225,1225,5,31,202,0
1226,1226,6,64,1580,1199
1227,1227,5,100,246,0
1228,1228,4,154,1132,202
1229,1229,2,129,1937,794
1230,1230,2,43,513,0
1231,1231,4,140,1742,895
1232,1232,4,125,203,0
1233,1233,1,194,416,0
1234,1234,3,63,1631,708
1235,1235,2,159,482,0
1236,1236,6,38,1669,915
1237,1237,6,193,1342,608
1238,1238,2,144,107,0
1239,1239,5,172,315,0
1240,1240,1,122,1601,1196
1241,1241,4,109,1571,740
1242,1242,2,69,1861,447
1243,1243,5,56,1657,1235
1244,1244,3,47,1821,1246
1245,1245,6,12,116,0
1246,1246,4,55,1397,31
1247,1247,1,92,1558,864
1248,1248,5,192,123,0
1249,1249,2,52,1453,106
1250,1250,1,115,1269,766
1251,1251,6,145,708,0
1252,1252,1,89,1569,306
1253,1253,1,104,1765,576
1254,1254,2,166,1577,991
1255,1255,4,34,256,0
1256,1256,2,60,758,686
1257,1257,4,85,464,203
1258,1258,5,40,1630,766
1259,1259,4,152,717,0
1260,1260,3,8,1980,796
1261,1261,5,60,343,0
1262,1262,4,180,1786,1691
1263,1263,4,137,1092,104
1264,1264,1,146,1311,602
1265,1265,5,153,567,0
1266,1266,2,148,1689,1648
1267,1267,1,189,540,0
1268,1268,5,124,1400,45
1269,1269,3,120,1442,1362
1270,1270,3,7,715,0
1271,1271,6,41,1496,646
1272,1272,5,2,1241,1023
1273,1273,2,166,1216,660
1274,1274,1,149,1621,766
1275,1275,6,123,315,0
1276,1276,5,191,1413,597
1277,1277,1,162,1488,388
1278,1278,6,129,1753,449
1279,1279,3,37,1839,1549
1280,1280,6,35,1585,1125
1281,1281,6,19,952,557
1282,1282,2,137,1010,577
1283,1283,3,150,1402,310
1284,1284,3,141,720,0
1285,1285,1,68,525,0
1286,1286,4,10,1474,621
1287,1287,2,10,775,285
1288,1288,3,133,1880,1156
1289,1289,5,53,1414,0
1290,1290,6,83,1875,807
1291,1291,1,93,1712,1387
1292,1292,5,135,941,806
1293,1293,2,118,1636,839
1294,1294,6,43,1597,1373
1295,1295,4,6,640,258
1296,1296,3,151,1277,686
1297,1297,1,73,257,112
1298,1298,3,141,1576,1148
1299,1299,1,172,1255,699
1300,1300,6,84,1862,1306
1301,1301,4,149,892,0
1302,1302,5,133,204,32
1303,1303,2,104,1706,1489
1304,1304,4,21,1128,0
1305,1305,1,48,1861,477
1306,1306,6,174,701,0
1307,1307,3,175,261,0
1308,1308,3,143,843,460
1309,1309,4,128,1563,153
1310,1310,6,55,1665,561
1311,1311,2,114,1542,331
1312,1312,3,60,208,0
1313,1313,1,168,515,0
1314,1314,4,90,1039,468
1315,1315,2,25,891,0
1316,1316,4,142,1860,1599
1317,1317,5,123,377,63
1318,1318,2,32,444,0
1319,1319,2,178,864,535
1320,1320,6,33,381,124
1321,1321,5,62,1545,1060
1322,1322,5,177,298,0
1323,1323,6,29,789,511
1324,1324,5,160,592,118
1325,1325,4,54,513,97
1326,1326,6,143,1028,898
1327,1327,4,95,1769,1654
1328,1328,5,189,1202,0
1329,1329,2,13,1613,1324
1330,1330,5,164,1633,1303
1331,1331,4,108,1791,595
1332,1332,6,108,1379,994
1333,1333,6,197,1682,1315
1334,1334,2,122,1361,303
1335,1335,3,146,720,0
1336,1336,2,176,180,0
1337,1337,1,133,1690,1454
1338,1338,4,23,171,0
1339,1339,4,38,1659,1305
1340,1340,3,60,699,0
1341,1341,3,175,523,0
1342,1342,3,51,1572,1151
1343,1343,2,127,1284,964
1344,1344,6,172,1879,1254
1345,1345,6,77,830,0
1346,1346,2,36,1674,1117
1347,1347,2,173,1592,1092
1348,1348,4,129,753,538
1349,1349,2,10,1844,784
1350,1350,3,118,1401,626
1351,1351,4,102,1562,892
1352,1352,3,150,1688,1542
1353,1353,5,133,639,0
1354,1354,1,37,1677,501
1355,1355,1,112,814,363
1356,1356,1,122,482,0
1357,1357,1,84,1325,388
1358,1358,5,31,1541,839
1359,1359,1,113,1618,1084
1360,1360,1,17,1207,155
1361,1361,1,134,598,535
1362,1362,1,174,1524,89
1363,1363,5,7,1678,922
1364,1364,6,94,879,784
1365,1365,4,159,1202,220
1366,1366,2,165,1212,2
1367,1367,6,31,240,174
1368,1368,2,59,214,0
1369,1369,1,57,195,0
1370,1370,5,50,1433,1013
1371,1371,6,113,390,7
1372,1372,5,15,704,0
1373,1373,5,72,818,0
1374,1374,1,150,267,0
1375,1375,1,22,1340,967
1376,1376,6,199,1894,981
1377,1377,6,195,331,0
1378,1378,2,44,865,0
1379,1379,2,136,1942,605
1380,1380,6,54,108,0
1381,1381,3,45,127,57
1382,1382,3,158,748,509
1383,1383,5,20,512,0
1384,1384,6,187,679,73
1385,1385,5,164,668,0
1386,1386,6,108,1121,659
1387,1387,3,47,1557,265
1388,1388,4,36,1783,1033
1389,1389,5,22,1241,0
1390,1390,5,84,267,162
1391,1391,1,14,1864,1251
1392,1392,3,53,1632,1503
1393,1393,4,162,718,0
1394,1394,4,182,859,0
1395,1395,1,67,1045,490
1396,1396,4,145,1029,29
1397,1397,3,12,1007,0
1398,1398,5,84,1784,1559
1399,1399,1,183,1269,839
1400,1400,4,15,703,0
1401,1401,2,6,525,154
1402,1402,3,95,1835,1061
1403,1403,5,150,1938,1422
1404,1404,3,23,281,0
1405,1405,2,95,473,0
1406,1406,1,22,1018,128
1407,1407,4,5,1261,388
1408,1408,3,190,1253,1019
1409,1409,6,178,1847,1241
1410,1410,6,79,1310,1084
1411,1411,5,4,1624,1052
1412,1412,1,176,1562,1083
1413,1413,4,17,392,0
1414,1414,1,165,505,0
1415,1415,5,161,1004,857
1416,1416,3,99,1668,257
1417,1417,3,34,1388,179
1418,1418,1,144,876,0
1419,1419,4,2,1112,1108
1420,1420,3,137,952,0
1421,1421,4,122,877,0
1422,1422,6,98,1946,1815
1423,1423,4,112,1764,1215
1424,1424,6,40,752,27
1425,1425,3,43,534,0
1426,1426,5,33,281,0
1427,1427,1,102,475,46
1428,1428,6,43,1560,880
1429,1429,5,47,1803,719
1430,1430,3,183,1638,529
1431,1431,4,114,1963,1189
1432,1432,3,191,354,0
1433,1433,5,99,695,514
1434,1434,5,147,587,0
1435,1435,2,82,961,785
1436,1436,4,18,1434,239
1437,1437,6,200,1030,743
1438,1438,2,62,327,0
1439,1439,6,9,1077,0
1440,1440,1,174,1905,1108
1441,1441,4,164,1458,1126
1442,1442,6,60,547,100
1443,1443,2,144,1839,647
1444,1444,3,190,1632,1536
1445,1445,6,167,183,0
1446,1446,4,6,1644,1122
1447,1447,6,70,1227,1224
1448,1448,3,21,1379,975
1449,1449,5,186,1194,0
1450,1450,4,158,1716,1489
1451,1451,5,179,425,0
1452,1452,6,140,194,0
1453,1453,5,128,841,752
1454,1454,1,47,1826,774
1455,1455,4,99,146,0
1456,1456,4,113,1074,130
1457,1457,1,122,1889,1370
1458,1458,5,174,1376,596
1459,1459,5,87,343,0
1460,1460,3,20,1914,1886
1461,1461,6,148,1546,167
1462,1462,6,43,1947,550
1463,1463,6,177,1652,1404
1464,1464,5,18,1889,689
1465,1465,1,197,1619,1510
1466,1466,1,77,296,0
1467,1467,6,167,244,0
1468,1468,5,42,991,0
1469,1469,3,95,670,0
1470,1470,5,48,1376,1074
1471,1471,3,9,1345,0
1472,1472,3,123,1845,1491
1473,1473,2,168,1149,709
1474,1474,2,183,124,0
1475,1475,4,174,1203,1012
1476,1476,2,75,1226,0
1477,1477,2,88,948,92
1478,1478,5,80,1634,1217
1479,1479,1,90,908,0
1480,1480,1,72,786,0
1481,1481,1,17,1210,679
1482,1482,4,119,810,362
1483,1483,4,133,1888,1269
1484,1484,1,181,1588,1505
1485,1485,2,160,137,0
1486,1486,3,79,1628,265
1487,1487,5,109,316,219
1488,1488,3,192,188,0
1489,1489,3,141,982,237
1490,1490,6,161,1827,1630
1491,1491,1,162,640,0
1492,1492,4,33,1581,1019
1493,1493,1,125,1579,584
1494,1494,4,87,1037,493
1495,1495,6,198,480,0
1496,1496,5,64,1540,357
1497,1497,6,33,1078,535
1498,1498,2,57,1365,1353
1499,1499,1,199,544,0
1500,1500,1,130,548,0
1501,1501,6,152,484,0
1502,1502,2,111,342,0
1503,1503,5,94,1279,1033
1504,1504,4,194,1795,584
1505,1505,3,58,759,0
1506,1506,1,71,756,0
1507,1507,5,13,868,0
1508,1508,1,151,1952,1186
1509,1509,6,76,210,0
1510,1510,2,63,1378,1305
1511,1511,1,174,1043,570
1512,1512,2,150,106,0
1513,1513,2,102,743,622
1514,1514,1,59,1271,201
1515,1515,4,21,273,0
1516,1516,2,185,447,0
1517,1517,4,53,1775,908
1518,1518,3,91,1398,510
1519,1519,6,37,218,0
1520,1520,5,105,1335,0
1521,1521,6,117,1884,1832
1522,1522,5,186,967,0
1523,1523,4,15,1020,517
1524,1524,1,78,405,0
1525,1525,1,181,1202,393
1526,1526,4,128,465,0
1527,1527,6,46,1533,1347
1528,1528,1,165,1125,394
1529,1529,3,28,1858,826
1530,1530,4,140,1191,0
1531,1531,6,117,1920,846
1532,1532,6,105,342,0
1533,1533,1,132,1313,750
1534,1534,6,114,446,0
1535,1535,5,159,1821,691
1536,1536,4,57,1958,825
1537,1537,3,153,526,0
1538,1538,6,24,121,0
1539,1539,6,4,408,0
1540,1540,4,106,1202,0
1541,1541,3,32,1584,1078
1542,1542,6,45,1371,1235
1543,1543,3,129,1640,1094
1544,1544,5,135,1736,901
1545,1545,3,57,526,0
1546,1546,4,139,1496,162
1547,1547,3,19,1648,451
1548,1548,6,107,967,0
1549,1549,4,88,225,45
1550,1550,2,17,338,308
1551,1551,5,17,995,0
1552,1552,5,115,1861,578
1553,1553,5,72,208,0
1554,1554,3,2,455,0
1555,1555,2,70,1191,0
1556,1556,3,22,736,0
1557,1557,4,161,1255,1101
1558,1558,5,154,1873,1396
1559,1559,4,138,1866,848
1560,1560,1,136,516,0
1561,1561,3,187,1959,1060
1562,1562,5,142,1243,471
1563,1563,3,177,740,0
1564,1564,3,163,795,327
1565,1565,5,200,800,384
1566,1566,3,123,1234,0
1567,1567,3,123,467,0
1568,1568,1,120,1617,600
1569,1569,6,34,1321,709
1570,1570,6,167,1488,173
1571,1571,1,7,145,0
1572,1572,3,16,1860,826
1573,1573,6,44,646,0
1574,1574,1,166,1633,204
1575,1575,1,123,1983,627
1576,1576,4,110,1248,15
1577,1577,2,135,1375,614
1578,1578,4,96,1114,964
1579,1579,4,78,1631,831
1580,1580,2,87,1904,690
1581,1581,5,156,1865,596
1582,1582,4,125,912,0
1583,1583,1,13,761,0
1584,1584,1,113,1105,0
1585,1585,1,48,1274,896
1586,1586,4,80,1428,410
1587,1587,6,1,1807,619
1588,1588,6,45,232,0
1589,1589,2,184,1454,987
1590,1590,5,197,1326,248
1591,1591,1,175,179,0
1592,1592,6,14,947,221
1593,1593,6,132,1315,462
1594,1594,3,64,1983,1129
1595,1595,3,188,497,429
1596,1596,3,197,1430,547
1597,1597,6,137,281,39
1598,1598,2,68,1341,1320
1599,1599,2,82,1127,1005
1600,1600,3,154,1015,265
1601,1601,3,26,1237,843
1602,1602,1,28,1023,0
1603,1603,2,135,884,0
1604,1604,3,190,1903,1113
1605,1605,3,71,1784,648
1606,1606,5,121,280,234
1607,1607,5,32,1242,26
1608,1608,5,139,1441,817
1609,1609,1,166,183,0
1610,1610,1,1,1100,0
1611,1611,6,89,1385,1280
1612,1612,4,93,1335,739
1613,1613,1,88,731,130
1614,1614,4,91,276,84
1615,1615,1,21,1556,938
1616,1616,2,165,747,0
1617,1617,2,54,745,0
1618,1618,4,200,291,0
1619,1619,2,82,1897,524
1620,1620,4,54,1579,459
1621,1621,5,158,1964,1197
1622,1622,5,189,882,7
1623,1623,5,104,1626,420
1624,1624,1,99,216,0
1625,1625,2,195,826,4
1626,1626,5,156,1469,328
1627,1627,2,122,408,0
1628,1628,1,54,495,0
1629,1629,3,19,1628,1312
1630,1630,4,84,1507,1407
1631,1631,6,191,626,0
1632,1632,4,4,1802,800
1633,1633,5,155,706,0
1634,1634,5,40,1751,788
1635,1635,3,45,669,0
1636,1636,1,120,310,0
1637,1637,2,195,710,108
1638,1638,4,166,240,0
1639,1639,2,121,1173,550
1640,1640,4,93,1725,1635
1641,1641,1,4,1623,912
1642,1642,4,164,1794,1165
1643,1643,5,89,1753,858
1644,1644,1,177,306,149
1645,1645,3,196,1110,232
1646,1646,6,118,890,488
1647,1647,4,150,456,173
1648,1648,5,8,557,370
1649,1649,3,114,1809,947
1650,1650,1,27,606,523
1651,1651,4,4,624,0
1652,1652,2,160,1137,0
1653,1653,1,116,1013,0
1654,1654,2,198,793,581
1655,1655,3,197,1233,1228
1656,1656,6,90,1720,375
1657,1657,3,46,660,0
1658,1658,5,139,290,0
1659,1659,2,164,716,519
1660,1660,4,170,1128,0
1661,1661,1,142,216,0
1662,1662,3,23,1589,244
1663,1663,1,171,159,0
1664,1664,2,130,902,449
1665,1665,2,174,614,244
1666,1666,1,166,1433,1109
1667,1667,2,106,1593,716
1668,1668,5,29,647,190
1669,1669,2,73,677,168
1670,1670,1,148,229,0
1671,1671,1,57,1562,801
1672,1672,2,91,231,0
1673,1673,1,50,885,0
1674,1674,4,77,280,0
1675,1675,6,165,259,44
1676,1676,1,5,1214,0
1677,1677,2,6,221,0
1678,1678,1,51,941,0
1679,1679,5,71,1548,894
1680,1680,1,55,1314,1161
1681,1681,3,147,717,79
1682,1682,5,88,1431,592
1683,1683,6,145,436,0
1684,1684,4,16,110,0
1685,1685,5,196,526,0
1686,1686,3,41,163,0
1687,1687,4,39,431,0
1688,1688,3,12,456,0
1689,1689,2,107,1591,701
1690,1690,5,145,1036,126
1691,1691,2,37,1977,939
1692,1692,5,140,1541,203
1693,1693,6,128,945,896
1694,1694,3,98,1675,781
1695,1695,1,1,1878,1796
1696,1696,6,140,1285,1055
1697,1697,5,187,863,0
1698,1698,1,27,1815,1202
1699,1699,6,158,1671,952
1700,1700,6,31,1223,454
1701,1701,1,62,868,281
1702,1702,4,188,570,0
1703,1703,2,139,1367,1054
1704,1704,5,6,1405,1157
1705,1705,5,92,499,0
1706,1706,5,126,1130,198
1707,1707,2,115,1976,1616
1708,1708,1,93,864,737
1709,1709,6,66,1943,1569
1710,1710,4,171,1051,471
1711,1711,1,187,832,0
1712,1712,6,195,601,549
1713,1713,2,170,578,246
1714,1714,1,12,1048,464
1715,1715,5,42,1799,802
1716,1716,5,177,1268,1267
1717,1717,3,84,1303,11
1718,1718,6,137,178,93
1719,1719,5,64,1756,368
1720,1720,3,69,892,668
1721,1721,4,11,1707,806
1722,1722,6,133,1555,1024
1723,1723,1,134,1297,0
1724,1724,2,153,1149,823
1725,1725,3,85,1653,626
1726,1726,1,95,590,245
1727,1727,6,24,536,481
1728,1728,3,118,1097,0
1729,1729,5,19,1496,211
1730,1730,6,84,1297,420
1731,1731,6,169,753,379
1732,1732,3,33,1062,117
1733,1733,5,62,684,0
1734,1734,3,197,831,170
1735,1735,1,6,1571,808
1736,1736,3,99,324,135
1737,1737,4,162,1740,1029
1738,1738,6,40,1881,431
1739,1739,3,34,743,354
1740,1740,6,156,1437,902
1741,1741,2,65,186,0
1742,1742,3,111,420,0
1743,1743,5,14,1601,928
1744,1744,2,49,151,0
1745,1745,3,159,1397,466
1746,1746,6,64,1572,233
1747,1747,6,163,1937,1015
1748,1748,2,161,307,0
1749,1749,4,125,1718,408
1750,1750,1,33,1132,0
1751,1751,3,195,1587,237
1752,1752,1,179,800,343
1753,1753,4,122,1820,720
1754,1754,2,64,1591,1358
1755,1755,2,91,1084,151
1756,1756,5,98,1556,1164
1757,1757,5,81,1138,0
1758,1758,4,93,387,0
1759,1759,6,151,1377,809
1760,1760,1,62,859,0
1761,1761,4,74,1075,500
1762,1762,4,133,1271,224
1763,1763,6,18,804,376
1764,1764,3,81,735,17
1765,1765,1,45,1398,201
1766,1766,4,122,313,0
1767,1767,1,10,1819,1505
1768,1768,4,46,1869,615
1769,1769,3,99,1904,902
1770,1770,4,10,1456,486
1771,1771,1,37,154,0
1772,1772,2,40,446,0
1773,1773,6,109,292,0
1774,1774,4,134,1816,632
1775,1775,1,77,1181,0
1776,1776,2,44,641,29
1777,1777,4,184,1300,1136
1778,1778,4,146,803,518
1779,1779,4,194,139,0
1780,1780,4,49,1354,1301
1781,1781,3,167,1279,601
1782,1782,6,52,862,0
1783,1783,2,163,810,558
1784,1784,6,11,331,0
1785,1785,2,89,739,94
1786,1786,2,162,1756,1022
1787,1787,4,141,1441,1077
1788,1788,5,192,118,0
1789,1789,2,138,233,0
1790,1790,5,157,204,0
1791,1791,1,175,1954,1060
1792,1792,2,180,1245,445
1793,1793,3,11,619,0
1794,1794,3,138,494,0
1795,1795,5,86,1440,1255
1796,1796,3,79,1671,1016
1797,1797,5,58,789,63
1798,1798,5,66,1869,1555
1799,1799,2,58,1740,1129
1800,1800,6,3,1555,283
1801,1801,6,189,1200,781
1802,1802,3,108,1931,1579
1803,1803,6,39,643,0
1804,1804,2,114,1401,54
1805,1805,1,69,417,0
1806,1806,2,160,1390,586
1807,1807,6,24,1074,658
1808,1808,2,43,507,0
1809,1809,4,112,952,146
1810,1810,6,185,900,547
1811,1811,5,1,1952,822
1812,1812,1,161,1432,89
1813,1813,2,21,1682,324
1814,1814,5,200,809,0
1815,1815,1,146,220,0
1816,1816,3,198,805,0
1817,1817,4,157,394,220
1818,1818,3,109,583,0
1819,1819,2,40,976,970
1820,1820,2,160,1198,0
1821,1821,3,25,231,0
1822,1822,3,1,180,0
1823,1823,3,130,121,0
1824,1824,4,19,729,239
1825,1825,3,61,1975,498
1826,1826,2,99,1301,735
1827,1827,3,35,1881,1482
1828,1828,2,24,1151,0
1829,1829,6,149,1445,1444
1830,1830,5,52,150,0
1831,1831,2,113,1003,178
1832,1832,4,49,908,308
1833,1833,4,161,1392,983
1834,1834,2,81,288,0
1835,1835,2,130,1718,1031
1836,1836,2,46,223,0
1837,1837,5,175,679,0
1838,1838,5,6,1564,626
1839,1839,1,110,1322,787
1840,1840,2,150,807,644
1841,1841,3,125,1125,424
1842,1842,1,151,321,5
1843,1843,1,14,1813,1719
1844,1844,6,80,666,288
1845,1845,6,183,1926,760
1846,1846,5,43,207,0
1847,1847,5,87,916,443
1848,1848,5,92,1629,637
1849,1849,5,95,1466,630
1850,1850,5,126,1598,687
1851,1851,1,5,1513,1354
1852,1852,1,183,428,260
1853,1853,2,45,306,0
1854,1854,1,67,976,0
1855,1855,4,101,347,0
1856,1856,6,150,220,0
1857,1857,2,99,1229,964
1858,1858,4,124,943,594
1859,1859,3,74,1419,890
1860,1860,2,105,329,0
1861,1861,6,163,1781,1088
1862,1862,4,149,1486,348
1863,1863,5,88,1178,0
1864,1864,6,172,1260,0
1865,1865,3,123,749,0
1866,1866,2,73,1728,994
1867,1867,2,155,755,0
1868,1868,4,109,480,216
1869,1869,1,126,184,0
1870,1870,2,144,1004,180
1871,1871,5,192,1696,718
1872,1872,3,122,1765,1676
1873,1873,3,156,710,0
1874,1874,2,89,315,0
1875,1875,5,114,1669,783
1876,1876,2,163,1980,537
1877,1877,5,150,442,0
1878,1878,5,73,1255,1215
1879,1879,6,35,221,0
1880,1880,1,75,159,0
1881,1881,1,153,969,0
1882,1882,4,85,312,0
1883,1883,2,119,1378,378
1884,1884,4,115,950,479
1885,1885,6,169,199,0
1886,1886,6,77,370,0
1887,1887,2,63,249,0
1888,1888,6,29,1114,218
1889,1889,5,90,736,0
1890,1890,2,37,1029,745
1891,1891,4,99,628,0
1892,1892,2,119,584,422
1893,1893,3,171,475,47
1894,1894,2,55,612,516
1895,1895,3,190,768,0
1896,1896,1,197,155,0
1897,1897,5,65,986,0
1898,1898,6,25,1166,0
1899,1899,4,69,728,0
1900,1900,6,24,1718,1028
1901,1901,3,168,904,826
1902,1902,5,150,627,0
1903,1903,4,54,414,0
1904,1904,2,107,636,198
1905,1905,4,164,232,0
1906,1906,3,125,1418,558
1907,1907,6,95,1392,918
1908,1908,6,139,1537,427
1909,1909,5,86,102,0
1910,1910,3,73,545,0
1911,1911,1,53,1589,1283
1912,1912,3,83,1788,725
1913,1913,5,8,1590,430
1914,1914,1,169,922,0
1915,1915,6,51,1343,926
1916,1916,4,61,875,70
1917,1917,1,72,1798,631
1918,1918,1,14,939,0
1919,1919,1,2,602,0
1920,1920,4,134,375,364
1921,1921,2,198,373,0
1922,1922,5,166,1621,1547
1923,1923,3,154,1313,24
1924,1924,1,133,402,310
1925,1925,2,104,1082,96
1926,1926,5,168,1460,168
1927,1927,4,102,921,247
1928,1928,1,64,352,0
1929,1929,2,177,950,366
1930,1930,1,142,778,590
1931,1931,6,172,914,175
1932,1932,3,187,1983,1602
1933,1933,4,188,110,4
